ID	Name	Status	Type	Reads	Created
3940fbf5-51d4-4b15-b234-ebce4dc04b0e	CSM7KOPW.fastq.gz	Completed	WGS	11.699M	10/27/2020
ee509a17-e131-464d-9d6b-7266757a9e1d	CSM7KOLE.fastq.gz	Completed	WGS	13.426M	10/27/2020
c632bacc-3112-467f-a475-9bba78cfa5f5	CSM79HQX.fastq.gz	Completed	WGS	26.765M	10/27/2020
790f654b-3672-45d3-ad55-72bd0f0969da	CSM79HPO.fastq.gz	Completed	WGS	1.114M	10/27/2020
fb519be1-da51-47a8-9a86-f0492162a3f3	CSM79HPA.fastq.gz	Completed	WGS	17.331M	10/27/2020
76ad146e-73d7-4bfd-8eb2-cea05a64d487	CSM79HN6.fastq.gz	Completed	WGS	19.131M	10/27/2020
dd4e894c-8156-4421-a183-93fc8bbc7cb9	CSM79HMN.fastq.gz	Completed	WGS	16.738M	10/27/2020
452b6071-672d-4ab5-88d4-e6b169e9ecab	CSM79HJU.fastq.gz	Completed	WGS	29.438M	10/27/2020
1512c4e6-2648-43fe-ac94-129d8888e67f	CSM79HHM.fastq.gz	Completed	WGS	31.532M	10/27/2020
832414f9-fbe3-431c-9445-9f4c23d31ae5	CSM67UEW.fastq.gz	Completed	WGS	9.562M	10/27/2020
ff336158-2a18-40a1-a9d4-efca99e6a331	CSM67UAY.fastq.gz	Completed	WGS	15.996M	10/27/2020
847132b4-a85d-4731-b79f-38369889de86	CSM5MCXR.fastq.gz	Completed	WGS	20.507M	10/27/2020
32ab4943-0c7e-4af1-af9b-95564ecb2bc0	CSM5MCVL.fastq.gz	Completed	WGS	23.384M	10/27/2020
482ad307-70e7-4e62-ad87-00b9fdaf38fa	CSM7KOR8_P.fastq.gz	Completed	WGS	31.735M	10/27/2020
2ef486ec-798e-481f-81a7-f399ac60b815	CSM7CZ2F_P_healthy.fastq.gz	Completed	WGS	21.519M	10/27/2020
8323bbd9-f52e-492a-a0aa-4bcee7e7def6	CSM79HJ6_P.fastq.gz	Completed	WGS	18.514M	10/27/2020
1cd000d4-ee70-4dba-bdb5-0238052c24d9	CSM79HGJ_P.fastq.gz	Completed	WGS	2.116M	10/27/2020
0b6474ae-b0a3-474c-a1de-a6ffd8084b62	CSM67UET_P.fastq.gz	Completed	WGS	5.094M	10/27/2020
bc2ea69a-011a-4a41-b25f-0755d0533fcc	CSM5FZ3Z_P.fastq.gz	Completed	WGS	44.501M	10/27/2020
d7609d45-94c2-4bf6-a355-76e9ebcc5b98	CSM9X23H.fastq.gz	Completed	WGS	28.536M	10/27/2020
937aa054-95bc-47de-8d90-c86136d394b6	CSM9X233.fastq.gz	Completed	WGS	20.741M	10/27/2020
ddf54f9d-4fbb-4b54-933c-b1d6d4ddfd99	CSM7KORS.fastq.gz	Completed	WGS	24.315M	10/27/2020
230d92cf-0e0b-4e66-86fd-5e3239c9b3eb	CSM7KOPS.fastq.gz	Completed	WGS	20.8M	10/27/2020
a8b52167-0856-43e6-b30b-1ad025023b77	CSM7KOPM.fastq.gz	Completed	WGS	22.896M	10/27/2020
2fd6506c-8986-40aa-aa3b-45a4ad62a4a0	CSM7KOPE.fastq.gz	Completed	WGS	33.804M	10/27/2020
04491e2f-bbfa-4b22-b9d7-eb46f8790655	CSM7KOP6.fastq.gz	Completed	WGS	23.292M	10/27/2020
c0c877f0-04b2-4b95-b11b-89f454526233	CSM7KOLK.fastq.gz	Completed	WGS	21.684M	10/27/2020
d56e069e-590d-4ec1-9151-0a434da08cd9	CSM7KOL4.fastq.gz	Completed	WGS	31.06M	10/27/2020
bfc91b73-8f1a-45f9-928a-d95c29c4633c	CSM79HP4_healthy.fastq.gz	Completed	WGS	16.153M	10/27/2020
d637a473-0faa-42f9-b413-fda211c888d7	CSM79HM1.fastq.gz	Completed	WGS	27.109M	10/27/2020
dafd3c43-3401-42ed-bc22-b7f4b3ba02e9	CSM79HL4.fastq.gz	Completed	WGS	18.123M	10/27/2020
a3609f85-4934-41ba-a838-c9b826ee60e6	CSM79HJQ.fastq.gz	Completed	WGS	0.756M	10/27/2020
a1962d6a-b809-42a8-9959-b322d35d2edc	CSM67UFV.fastq.gz	Completed	WGS	25.823M	10/27/2020
5e17a247-6170-4eb9-9ebc-224fc568e924	CSM67UB3.fastq.gz	Completed	WGS	15.746M	10/27/2020
598ed2ca-48a7-44da-8a6a-6da8f5a5c377	CSM67UB1.fastq.gz	Completed	WGS	24.982M	10/27/2020
20c47820-09fc-43d0-a0d3-d220953e180b	CSM67UAU.fastq.gz	Completed	WGS	34.84M	10/27/2020
40386832-6751-42c7-a466-56cf2e0e681e	CSM67UA2.fastq.gz	Completed	WGS	23.045M	10/27/2020
22f0b77f-0148-4e3b-9a45-eac1ee5fb7a7	CSM5MCZ3.fastq.gz	Completed	WGS	24.551M	10/27/2020
f67640c8-ab7e-4910-a8b7-f1aabc097372	CSM5MCXP.fastq.gz	Completed	WGS	28.428M	10/27/2020
a5cbb9e4-2136-4acd-8abb-dee9fbbc535e	CSM5MCWE.fastq.gz	Completed	WGS	26.948M	10/27/2020
e9a3a455-3bbc-4384-a90b-55ed6a5af6ca	CSM67UEW_P.fastq.gz	Completed	WGS	22.323M	10/27/2020
5d32d6e5-dfe7-4e5c-a88d-39ad392aa9fa	CSM67UB5_P.fastq.gz	Completed	WGS	20.641M	10/27/2020
e9393bd6-d6c6-4f3a-8764-717806c4a5c2	CSM5MCWM_P.fastq.gz	Completed	WGS	42.079M	10/27/2020
ca94bb34-8960-47c9-898e-735e387a405f	CSM5MCUA_P.fastq.gz	Completed	WGS	40.936M	10/27/2020
428509bb-0e7d-4899-a27d-a05703cc6bca	CSMAIG7X.fastq.gz	Completed	WGS	14.529M	10/27/2020
12ae621c-355d-4e29-8a7e-cda02ffad1f8	CSM7KOTK.fastq.gz	Completed	WGS	18.21M	10/27/2020
09c5767f-2d63-4b28-8bbf-54c6ac899029	CSM7KOPU.fastq.gz	Completed	WGS	18.31M	10/27/2020
b0cb48f3-4772-45fd-8266-3e4cf393e6a2	CSM7KOOZ.fastq.gz	Completed	WGS	33.044M	10/27/2020
50544ead-6af9-4264-bd54-a2ef1118272d	CSM7KOOX.fastq.gz	Completed	WGS	23.999M	10/27/2020
7c0bacfd-85f4-46f0-9155-01ea79952438	CSM7KOOP_healthy.fastq.gz	Completed	WGS	26.556M	10/27/2020
f2228dc1-0507-4a3e-be44-b39b6755fee3	CSM7KOOL_healthy.fastq.gz	Completed	WGS	16.398M	10/27/2020
8ad4e4dd-462d-4c18-9886-e180ea5c1917	CSM7KOOH_healthy.fastq.gz	Completed	WGS	17.331M	10/27/2020
68f7a6e3-d346-43d1-af28-31895e268d7e	CSM7KON2.fastq.gz	Completed	WGS	15.95M	10/27/2020
545974ef-f650-421c-a452-83c6e8525681	CSM7KOMB.fastq.gz	Completed	WGS	18.693M	10/27/2020
c6d7a7fa-aead-40ed-b681-43849e5739f5	CSM7KOJS.fastq.gz	Completed	WGS	32.291M	10/27/2020
a18151ef-4215-42e9-9299-0d12378e3b1b	CSM79HQV.fastq.gz	Completed	WGS	44.539M	10/27/2020
bc04eeb0-9182-48ef-bbb3-2391618b64ae	CSM79HPA_TR.fastq.gz	Completed	WGS	24.035M	10/27/2020
5985ffc5-9d9b-42c4-99d2-1eedae97dfff	CSM79HM7.fastq.gz	Completed	WGS	33.381M	10/27/2020
2f3d923d-8794-4d38-84f3-3bdb7ff39b66	CSM79HIT.fastq.gz	Completed	WGS	11.357M	10/27/2020
bc94b591-8fb4-4c11-baf3-0eda78fa7495	CSM79HIH.fastq.gz	Completed	WGS	26.507M	10/27/2020
d8f642d3-1544-4f4d-b45d-e64f98f8e6f7	CSM67UEI.fastq.gz	Completed	WGS	25.8M	10/27/2020
a0c969a9-970b-4fa8-833d-d29ecaf705ad	CSM67UAG.fastq.gz	Completed	WGS	15.625M	10/27/2020
8d9b2cd9-0398-4a23-9ecb-b3da698114ed	CSM5MCZD.fastq.gz	Completed	WGS	28.635M	10/27/2020
5e7b6e32-6c73-4560-90c1-d3e863bcebf4	CSM6J2H9_P.fastq.gz	Completed	WGS	55.733M	10/27/2020
23b71967-e6a3-4d87-a854-c0b33ea37f87	HSM6XRVU.fastq.gz	Completed	WGS	27.585M	10/27/2020
90e68d8f-2699-4334-9137-43b4968088ef	HSM6XRVO.fastq.gz	Completed	WGS	12.022M	10/27/2020
45ba0c5d-dbc5-4d20-86a8-c96674274852	HSM6XRVM.fastq.gz	Completed	WGS	11.567M	10/27/2020
84bbed16-ed0b-4923-8e0f-1b847aa79cbb	HSM6XRSG.fastq.gz	Completed	WGS	30.072M	10/27/2020
7ec1d9a6-9d9b-4074-9b24-6f0969b4988e	HSM6XRQB.fastq.gz	Completed	WGS	22.327M	10/27/2020
b11c6f52-fac9-450b-9492-252a80e7073e	HSM67VFX_healthy.fastq.gz	Completed	WGS	24.35M	10/27/2020
b4fff9dd-7ef9-429f-a3fc-854a0142dab6	HSM5MD71.fastq.gz	Completed	WGS	15.718M	10/27/2020
8f1b6abf-7ff7-49d1-a304-e05058e7c700	HSM5MD53.fastq.gz	Completed	WGS	18.33M	10/27/2020
62ad623f-3b6f-4e6e-9aa7-601ce1302fa9	HSM5MD6S_P_healthy.fastq.gz	Completed	WGS	25.014M	10/27/2020
a58bb114-b5c8-4f33-bf2b-55e565e1a124	HSM5MD6O_P_healthy.fastq.gz	Completed	WGS	16.74M	10/27/2020
6417caaa-a09b-4b94-adf5-d11caa4af578	HSM5MD4W_P.fastq.gz	Completed	WGS	31.641M	10/27/2020
cce848e2-3c4f-46ef-be6a-2f1e946d6e12	HSMA33S4.fastq.gz	Completed	WGS	19.277M	10/27/2020
467e1eda-10f4-4c8b-a39a-36a23b7cc61e	HSMA33NQ.fastq.gz	Completed	WGS	14.064M	10/27/2020
cfc47bf4-3182-4f80-bb9d-30d3306384a4	HSMA33LH.fastq.gz	Completed	WGS	7.978M	10/27/2020
428f7814-a587-4108-aad1-535c26d7c947	HSMA33IK.fastq.gz	Completed	WGS	20.977M	10/27/2020
f68a67bb-b910-438f-a714-4fb28f285ba9	HSM7J4Q9.fastq.gz	Completed	WGS	31.359M	10/27/2020
a1fb7a77-1992-4745-b961-3743748dcf9c	HSM7J4PK.fastq.gz	Completed	WGS	0.827M	10/27/2020
80f465f1-368a-4ec8-bd49-a83bd2baca24	HSM7J4O7_healthy.fastq.gz	Completed	WGS	46.139M	10/27/2020
8193afa3-a973-4f1a-aadc-3a42d55c1d9d	HSM7J4NM.fastq.gz	Completed	WGS	30.227M	10/27/2020
ca6687b3-a57f-4a84-9dfa-e75e2135b28e	HSM7J4M4.fastq.gz	Completed	WGS	13.63M	10/27/2020
15d4e1d3-f927-4865-8581-c9a8f5de1d98	HSM7J4I3_healthy.fastq.gz	Completed	WGS	39.58M	10/27/2020
01f4fb49-ab6a-41d3-b40a-833ebd38d974	HSM7CZ22.fastq.gz	Completed	WGS	16.491M	10/27/2020
ddcabf12-dd6f-4267-ac8b-724a869d5510	HSM7CZ1Z.fastq.gz	Completed	WGS	27.879M	10/27/2020
04a6cc08-5edb-4fdd-8b62-d67b11c956eb	HSM7CYZB.fastq.gz	Completed	WGS	8.669M	10/27/2020
cfd7d619-4eff-442e-a020-04b8a0b7eb11	HSM7CYXQ.fastq.gz	Completed	WGS	19.129M	10/27/2020
7798b736-2cac-450e-aba7-675be136e2ea	HSM6XRVC_healthy.fastq.gz	Completed	WGS	36.245M	10/27/2020
56b1b243-ac2b-4f4f-bc24-ae1aa2e32fe0	HSM6XRTQ.fastq.gz	Completed	WGS	5.753M	10/27/2020
f2964f22-7315-4a9b-9cc6-f004317a3ea9	HSM6XRS8.fastq.gz	Completed	WGS	0.597M	10/27/2020
218f432d-3886-4875-a639-0faa90c13fa3	HSM6XRR9.fastq.gz	Completed	WGS	13.183k	10/27/2020
e821509d-56fa-4126-b189-5b114dfa60e6	HSM5MD7O.fastq.gz	Completed	WGS	0.837M	10/27/2020
a1be1722-beca-49cb-86fe-12bd21e40750	HSM5MD6K_healthy.fastq.gz	Completed	WGS	24.778M	10/27/2020
f4f6c8e1-211e-436d-96a8-2bec9e2d95d5	HSM5MD6I_healthy.fastq.gz	Completed	WGS	34.094M	10/27/2020
3463ec3f-4974-4718-9bbf-67c30c35def9	HSMA33P2_P.fastq.gz	Completed	WGS	29.631M	10/27/2020
d5c4a690-2244-450d-b483-da8180e113f3	HSM7CZ2L_P_healthy.fastq.gz	Completed	WGS	15.894M	10/27/2020
f725a025-9540-45a8-a834-56020495e6c8	HSM6XRTA_P_healthy.fastq.gz	Completed	WGS	14.072M	10/27/2020
f18c54f6-fd87-4200-ad2e-0caf33852c7b	HSM6XRT6_P_healthy.fastq.gz	Completed	WGS	18.814M	10/27/2020
2d1d8dca-212e-4bec-8b4a-13b996896cdb	HSM6XRQE_P.fastq.gz	Completed	WGS	16.53M	10/27/2020
11ef3b1b-c8ca-41e5-9eb9-942bb96c2290	HSM5MD47_P.fastq.gz	Completed	WGS	10.997M	10/27/2020
1a518b70-357b-4b72-baa3-5eca341dff1d	HSMA33PL.fastq.gz	Completed	WGS	21.637M	10/27/2020
e3a549b3-7d1b-4c38-8449-56848e505cd4	HSMA33NY_healthy.fastq.gz	Completed	WGS	22.483M	10/27/2020
51273aa2-d524-46dd-9707-70048e4b2099	HSMA33LB.fastq.gz	Completed	WGS	3.726M	10/27/2020
9f6b2f69-bcda-4447-bd20-0e75dd021d3e	HSM7J4QL.fastq.gz	Completed	WGS	15.976M	10/27/2020
af2b34d0-0958-4291-9dd9-adb36724b151	HSM7J4Q1.fastq.gz	Completed	WGS	31.912M	10/27/2020
1edb1458-0484-4872-9ec0-e90a44a79b18	HSM7J4JD.fastq.gz	Completed	WGS	28.958M	10/27/2020
a8810b7c-11d6-4866-a272-6354fd0fc4f0	HSM7J4GD.fastq.gz	Completed	WGS	30.965M	10/27/2020
31da3d00-24b1-4707-abcd-a91c44028b89	HSM7CZ3G.fastq.gz	Completed	WGS	20.294M	10/27/2020
3d432f7f-b9ea-4f36-89dd-e4c665449c70	HSM7CZ3C.fastq.gz	Completed	WGS	25.472M	10/27/2020
020eacd1-8025-498e-bf1d-ead69cd3b697	HSM7CZ1C_healthy.fastq.gz	Completed	WGS	39.898M	10/27/2020
b33caf98-c660-426a-8cf6-55568093d75a	HSM7CZ1A_healthy.fastq.gz	Completed	WGS	42.669M	10/27/2020
176cc28b-7a03-450b-8cb1-2755bdba3785	HSM7CYZF.fastq.gz	Completed	WGS	6.62M	10/27/2020
71997265-6093-4972-9c47-e770d985b30d	HSM7CYZD.fastq.gz	Completed	WGS	4.588M	10/27/2020
90ff06cc-b1d6-458c-ba7d-36904afd2c69	HSM6XRV8.fastq.gz	Completed	WGS	29.183M	10/27/2020
64804a99-dea8-46bd-8ddd-83543513b7dc	HSM6XRQO.fastq.gz	Completed	WGS	15.986M	10/27/2020
db58d886-ba20-4bda-8bde-e81e3b1bd61a	HSM67VD2.fastq.gz	Completed	WGS	40.557M	10/27/2020
56d435bc-c49c-4133-96e3-8f59f7841d1c	HSM5MD75.fastq.gz	Completed	WGS	2.436M	10/27/2020
074c5fe4-8103-48c1-b4fd-330d6646b084	HSM6XRT4_P_healthy.fastq.gz	Completed	WGS	32.734M	10/27/2020
c9894d6b-843c-4449-bdbf-35d93288f7ed	HSM6XRSX_P_healthy.fastq.gz	Completed	WGS	28.281M	10/27/2020
a67affcd-8bc0-4267-901b-ea5278ccbbf2	HSM67VDR_P_healthy.fastq.gz	Completed	WGS	21.427M	10/27/2020
911c60da-fafa-411f-88ba-722a04819df9	HSM5MEE5_P.fastq.gz	Completed	WGS	24.047M	10/27/2020
64d0bab2-000c-488f-af2a-879b5c46bafb	HSM5MD82_P_healthy.fastq.gz	Completed	WGS	35.18M	10/27/2020
227bf753-4412-4c35-a727-7d3aba062ec6	HSM5MD4B_P.fastq.gz	Completed	WGS	19.855M	10/27/2020
f8fc5c9e-8215-42aa-90db-716a1804d9d1	HSM5MD44_P.fastq.gz	Completed	WGS	11.848M	10/27/2020
0c285fe0-a725-4706-a33c-a862f44b4d9a	HSMA33SI_healthy.fastq.gz	Completed	WGS	24.964M	10/27/2020
9e902de2-2630-4946-816c-0614c0615705	HSMA33PN.fastq.gz	Completed	WGS	26.485M	10/27/2020
6ff6b414-7043-472c-bfc1-d538d961d426	HSMA33OT.fastq.gz	Completed	WGS	2.437M	10/27/2020
c87f05ce-f931-4312-a9df-dff454344359	HSMA33MC.fastq.gz	Completed	WGS	5.855M	10/27/2020
a6acc398-a1c3-40c9-8830-da11a33c51c1	HSMA33M8.fastq.gz	Completed	WGS	26.044M	10/27/2020
9ce775b6-48ef-4bcc-95c4-de21aaa96c9b	HSMA33JB.fastq.gz	Completed	WGS	40.925M	10/27/2020
2a65fd1e-3bf5-4ae2-a6af-ec503680fb82	HSM7J4QB.fastq.gz	Completed	WGS	9.902M	10/27/2020
26536486-e2d3-4b6b-acad-871f5ffef31d	HSM7J4PC.fastq.gz	Completed	WGS	8.475M	10/27/2020
84977d31-66d2-4c43-8843-aac4f92e75f7	HSM7J4NS.fastq.gz	Completed	WGS	30.053M	10/27/2020
dd7220e3-5904-4396-95a5-4d2786feff18	HSM7J4N4.fastq.gz	Completed	WGS	22.542M	10/27/2020
fda04873-d612-4a58-9fd6-eadfcc9d2be7	HSM7J4KG_healthy.fastq.gz	Completed	WGS	17.265M	10/27/2020
dd33c0b7-3722-4bdb-81db-f2f5df100a98	HSM7J4K6.fastq.gz	Completed	WGS	6.95M	10/27/2020
fbe37e6e-75c5-4a26-ba49-1de13c6ece5e	HSM7J4IP.fastq.gz	Completed	WGS	23.473M	10/27/2020
828b25ed-4d0f-4375-b44c-4bc3e22f9c62	HSM7CZ2A_healthy.fastq.gz	Completed	WGS	21.817M	10/27/2020
beda5fb0-7fab-4648-9dc5-febec10e282e	HSM7CZ16_healthy.fastq.gz	Completed	WGS	14.694M	10/27/2020
aeb7aff5-eb7d-4a91-8962-25e65bf61f14	HSM7CYXG_healthy.fastq.gz	Completed	WGS	22.371M	10/27/2020
ec7cc64f-4207-4774-833f-86d809bf20d5	HSM6XRV6.fastq.gz	Completed	WGS	34.193M	10/27/2020
12728b62-8f5c-41a5-867c-5293af8813ea	HSM6XRV2.fastq.gz	Completed	WGS	8.231M	10/27/2020
6f3a7103-7b03-49dd-8c1b-5dd4c500658c	HSM6XRUN_healthy.fastq.gz	Completed	WGS	26.24M	10/27/2020
5b0d7b3c-06d9-493a-bfe6-74b4ccb49efc	HSM6XRS6.fastq.gz	Completed	WGS	9.553M	10/27/2020
09276bbb-22ac-4c7a-9ad6-9c0f97013a3e	HSM6XRQY_healthy.fastq.gz	Completed	WGS	19.9M	10/27/2020
4a0afe94-b863-4605-8d4f-c3d2facacb48	HSM6XRQM.fastq.gz	Completed	WGS	29.939M	10/27/2020
1a360f5b-84fe-4b86-b3d7-946daa62b743	HSM67VI7_healthy.fastq.gz	Completed	WGS	26.486M	10/27/2020
da091d71-b1ad-4856-ae44-d82df199db32	HSM67VHB.fastq.gz	Completed	WGS	25.77M	10/27/2020
f0d4abc6-1ac4-401d-9a9a-3aa9e685748b	HSM67VF3_healthy.fastq.gz	Completed	WGS	35.494M	10/27/2020
774a9f73-89f0-46b1-955d-bf45a315c8b8	HSM5MD7M.fastq.gz	Completed	WGS	1.96M	10/27/2020
277d93ed-5a18-4648-aaae-308cca82f897	HSM5MD8N_P_healthy.fastq.gz	Completed	WGS	50.588M	10/27/2020
52a82320-e12d-4730-9d70-a1af44cc74c8	HSMA33RX.fastq.gz	Completed	WGS	39.503M	10/27/2020
6ff7bf2a-599e-4c40-9429-f330e7c8d5af	HSMA33RF.fastq.gz	Completed	WGS	16.965M	10/27/2020
6643206e-932c-4560-92e1-0e7e2a93bc19	HSMA33Q6.fastq.gz	Completed	WGS	22.993M	10/27/2020
9b03e9b9-6298-48a0-8484-3c4b7e3a8abe	HSMA33NW.fastq.gz	Completed	WGS	19.841M	10/27/2020
ac13394a-a137-4f98-ae47-3d56228dc038	HSMA33MZ.fastq.gz	Completed	WGS	15.94M	10/27/2020
0ee835e2-4ba2-452a-aa1f-dda347cff5b0	HSMA33MG.fastq.gz	Completed	WGS	2.426M	10/27/2020
8dd33f52-27c3-4ff0-b07d-eecfbd64276b	HSMA33J3_healthy.fastq.gz	Completed	WGS	37.606M	10/27/2020
214dcb82-b427-42c6-877b-df8b2d275ea9	HSM7J4IU_healthy.fastq.gz	Completed	WGS	20.615M	10/27/2020
c2b19f55-442b-4344-84ca-2944d2718529	HSM7CZ3A.fastq.gz	Completed	WGS	28.501M	10/27/2020
d753e68c-abc7-4c95-a0df-4678b46e27db	HSM7CZ2Z.fastq.gz	Completed	WGS	15.175M	10/27/2020
7488e706-61ca-4002-a980-e955c8db2dd5	HSM7CZ28_healthy.fastq.gz	Completed	WGS	30.774M	10/27/2020
cf9d6524-2d9c-4a4b-98f8-7e4a7a6f7e45	HSM7CYZ7.fastq.gz	Completed	WGS	26.152M	10/27/2020
962dc829-6b3b-43de-bc8d-ea0745adef8b	HSM7CYYB.fastq.gz	Completed	WGS	14.058M	10/27/2020
478f9ff6-82d5-4587-8eaa-84b8418aeae5	HSM7CYXE_healthy.fastq.gz	Completed	WGS	26.112M	10/27/2020
41538424-d0f1-4629-925d-8a114ff3cd4a	HSM7CYX2.fastq.gz	Completed	WGS	38.245M	10/27/2020
fade2be8-d9fb-4cd7-98bc-987c45107bb2	HSM67VFD.fastq.gz	Completed	WGS	25.539M	10/27/2020
d3f96baa-fdb6-49f1-b519-ded4407cba44	HSM67VEM_TR.fastq.gz	Completed	WGS	21.302M	10/27/2020
5afdc21f-e339-4f15-a955-12660ce78549	HSM5MD79.fastq.gz	Completed	WGS	11.589M	10/27/2020
861c06af-4c21-426c-861f-db03c6ca2db8	HSM5MD6Y.fastq.gz	Completed	WGS	26.53M	10/27/2020
969278be-0a6f-4a36-9469-528ec66025da	HSM5MD6W_healthy.fastq.gz	Completed	WGS	25.273M	10/27/2020
3f4434d9-a135-44df-9a7d-4316b3ec3f07	HSM5MD4Y.fastq.gz	Completed	WGS	15.416M	10/27/2020
0f84c5e9-cb27-40d2-861d-9236afb55a35	HSM5MD41.fastq.gz	Completed	WGS	30.183M	10/27/2020
baf97e52-a553-41df-b32e-c1e0797244e6	HSM7J4Q3_P.fastq.gz	Completed	WGS	27.018M	10/27/2020
3054644d-9c26-438c-ba44-15a9fa310234	HSM7J4JV_P.fastq.gz	Completed	WGS	15.329M	10/27/2020
0b00c83e-eac2-4d57-9f2b-618ae7f45cf6	HSM7CZ2X_P.fastq.gz	Completed	WGS	20.382M	10/27/2020
dcbd70d7-ad4a-4d54-8abb-a7d0382a430e	HSM67VGE_P_healthy.fastq.gz	Completed	WGS	33.629M	10/27/2020
14f9c49c-fcfb-4cbd-aa71-2608bd72ae35	HSM5MD6E_P_healthy.fastq.gz	Completed	WGS	52.632M	10/27/2020
291a8160-ba64-4015-810b-6e2a66768959	HSM5MD57_P_healthy.fastq.gz	Completed	WGS	21.648M	10/27/2020
068e7f65-3ddd-4719-9159-0d3c645cbdfa	HSM5MD4U_P.fastq.gz	Completed	WGS	18.734M	10/27/2020
e2a5f8b6-72c0-4343-8af2-d2f0ed94df62	HSMA33KS.fastq.gz	Completed	WGS	28.482M	10/27/2020
24ceb757-4dc5-40b8-b6ad-3e14c7e0b343	HSMA33JN.fastq.gz	Completed	WGS	32.556M	10/27/2020
04a57df1-a474-4ecd-bc6b-be03c947a8bd	HSM7J4PS.fastq.gz	Completed	WGS	27.373M	10/27/2020
85742ef2-a50f-4906-ae23-099dfc2854c9	HSM7J4OB.fastq.gz	Completed	WGS	30.999M	10/27/2020
170d8c68-2acc-456d-b12f-a4f8dda43303	HSM7J4NC.fastq.gz	Completed	WGS	21.023M	10/27/2020
2aa791d4-15f2-4559-a358-4502ac9b50cc	HSM7J4M6.fastq.gz	Completed	WGS	15.414M	10/27/2020
aa6abf41-2e15-478a-abd9-48a2d685d197	HSM7J4L5.fastq.gz	Completed	WGS	27.848M	10/27/2020
00cbfa76-cad8-40ac-9fe5-b0c9be92824f	HSM7J4KK_healthy.fastq.gz	Completed	WGS	38.618M	10/27/2020
aa77f9a1-c36e-4903-9e3d-1520895d3928	HSM7J4HW_healthy.fastq.gz	Completed	WGS	27.393M	10/27/2020
8a8a3ddc-b5a3-4e19-ae68-7f077c1c9ab9	HSM7J4HI_healthy.fastq.gz	Completed	WGS	32.377M	10/27/2020
d3e5d0d9-1b9b-41c5-9d18-8d15cb5e6360	HSM7CZ36.fastq.gz	Completed	WGS	25.892M	10/27/2020
230d6a51-a9ee-45d1-8410-548211fd435c	HSM7CYZT.fastq.gz	Completed	WGS	15.55M	10/27/2020
3bd458d0-253b-48f6-826c-6682eddf30e5	HSM7CYZ9.fastq.gz	Completed	WGS	12.656M	10/27/2020
f6899066-3dfa-454e-9d0a-e2ba04f245e9	HSM7CYYP_healthy.fastq.gz	Completed	WGS	17.983M	10/27/2020
965e25f0-7de5-40be-8733-760cc5174aae	HSM7CYXI_healthy.fastq.gz	Completed	WGS	5.114M	10/27/2020
74ee8659-066f-447c-a5f7-a81cc0a08b75	HSM7CYXC.fastq.gz	Completed	WGS	19.391M	10/27/2020
bf19d7ed-c220-4984-8570-0062ee1af66a	HSM6XRV4.fastq.gz	Completed	WGS	27.034M	10/27/2020
e3705d1b-9912-47d4-9a1f-6b5352ca9dad	HSM6XRUR_healthy.fastq.gz	Completed	WGS	32.642M	10/27/2020
bee36b6f-fd69-402d-bd2d-4bb0ea35d543	HSM6XRSI.fastq.gz	Completed	WGS	25.221M	10/27/2020
23a7a2e5-01b4-4508-b36f-c6db9e97f13d	HSM6XRSE.fastq.gz	Completed	WGS	6.658M	10/27/2020
8bd8fba5-8640-4f6f-8224-d812c082b189	HSM6XRRD.fastq.gz	Completed	WGS	34.408M	10/27/2020
0054ec03-0801-4e78-b5b7-36ed2cd9e2c1	HSM6XRRB.fastq.gz	Completed	WGS	33.007M	10/27/2020
507107ca-61b0-46fc-a748-040120e4efda	HSM6XRQW_healthy.fastq.gz	Completed	WGS	23.471M	10/27/2020
11815763-6b39-4bcc-aeac-952b089a5f11	HSM6XRQK.fastq.gz	Completed	WGS	20.48M	10/27/2020
1b4337b5-817a-4b88-a41f-9ae7ffe3b497	HSM67VIF.fastq.gz	Completed	WGS	15.771M	10/27/2020
f3380202-c6c7-4ffe-a7e9-51d600e9191d	HSM67VHW.fastq.gz	Completed	WGS	29.519M	10/27/2020
30700d91-6554-4b8b-891a-33c5af92bc8e	HSM67VHJ.fastq.gz	Completed	WGS	41.868M	10/27/2020
f155bd31-2c37-4adb-b319-c9c0d09a861a	HSM67VGA_healthy.fastq.gz	Completed	WGS	13.882M	10/27/2020
f089e045-9239-412d-b5f9-6e9f31893824	HSMA33J1_P_healthy.fastq.gz	Completed	WGS	19.022M	10/27/2020
ea786b66-a7c0-4d27-9e04-7c33878e6781	HSM7J4JT_P.fastq.gz	Completed	WGS	36.314M	10/27/2020
6b4ff7b4-931c-4154-b137-3de36b4f5769	HSM67VIJ_P.fastq.gz	Completed	WGS	34.625M	10/27/2020
ca5243d3-3a0a-44f9-a597-ab56ebfeccfc	HSM5MD5B_P_healthy.fastq.gz	Completed	WGS	33.098M	10/27/2020
605600a3-acf9-4c73-a121-8f2064477b42	HSM5MD4P_P.fastq.gz	Completed	WGS	31.329M	10/27/2020
ec731d16-e8a6-4dce-b703-55fe8d129acb	HSM5FZBQ_P.fastq.gz	Completed	WGS	7.405M	10/27/2020
234a33d9-4739-4b80-9b5b-914a9819cc8c	HSMA33PX.fastq.gz	Completed	WGS	23.755M	10/27/2020
